     lat_deg     lon_deg    depth_km  x_local_km  y_local_km   length_km    width_km  slp_strk_m  slp_ddip_m    slp_am_m  strike_deg     dip_deg    rake_deg sig_stk_MPa sig_ddi_MPa sig_nrm_MPa
     29.6186    101.9726      1.6876      4.3890      2.5000      0.9753      1.0000     -0.1218      0.2662      0.2928     44.6588     31.0000    245.4066      0.5724      1.5618      0.1615
     29.6132    101.9789      2.2026      4.3890      3.5000      0.9753      1.0000     -0.1154      0.1557      0.1938     44.6588     31.0000    233.4617      0.2260     -0.1170      0.2397
     29.6077    101.9852      2.7177      4.3890      4.5000      0.9753      1.0000     -0.0995      0.0995      0.1407     44.6588     31.0000    225.0000     -0.0482     -0.4527      0.1913
     29.6023    101.9915      3.2327      4.3890      5.5000      0.9753      1.0000     -0.0718      0.0718      0.1015     44.6588     31.0000    225.0000      0.0237     -0.3145      0.1434
     29.5969    101.9978      3.7477      4.3890      6.5000      0.9753      1.0000     -0.0489      0.0489      0.0691     44.6588     31.0000    225.0000      0.0043     -0.3110      0.1073
     29.5915    102.0041      4.2628      4.3890      7.5000      0.9753      1.0000     -0.0313      0.0324      0.0450     44.6588     31.0000    226.0264      0.0288     -0.2602      0.0798
     29.5861    102.0104      4.7778      4.3890      8.5000      0.9753      1.0000     -0.0205      0.0217      0.0298     44.6588     31.0000    226.6716      0.0308     -0.1891      0.0587
     29.5806    102.0167      5.2929      4.3890      9.5000      0.9753      1.0000     -0.0145      0.0151      0.0209     44.6588     31.0000    226.1027      0.0140     -0.1320      0.0428
     29.5752    102.0230      5.8079      4.3890     10.5000      0.9753      1.0000     -0.0109      0.0111      0.0156     44.6588     31.0000    225.6007      0.0010     -0.0898      0.0310
     29.5698    102.0293      6.3229      4.3890     11.5000      0.9753      1.0000     -0.0085      0.0087      0.0122     44.6588     31.0000    225.9549     -0.0051     -0.0578      0.0224
     29.5644    102.0356      6.8380      4.3890     12.5000      0.9753      1.0000     -0.0067      0.0070      0.0097     44.6588     31.0000    226.3991     -0.0091     -0.0346      0.0163
     29.5590    102.0419      7.3530      4.3890     13.5000      0.9753      1.0000     -0.0050      0.0052      0.0072     44.6588     31.0000    225.9120     -0.0115     -0.0226      0.0118
     29.5535    102.0482      7.8681      4.3890     14.5000      0.9753      1.0000     -0.0029      0.0029      0.0042     44.6588     31.0000    225.0000     -0.0034     -0.0260      0.0086
     29.6357    101.9670      0.6575      5.3643      0.5000      0.9753      1.0000      0.0000      0.0000      0.0000     44.6588     31.0000      0.0000      1.7201     -5.7023     -2.3353
     29.6302    101.9733      1.1726      5.3643      1.5000      0.9753      1.0000     -0.3268      0.6952      0.7681     44.6588     31.0000    244.8206     -7.4128     14.8442     -1.6041
     29.6248    101.9797      1.6876      5.3643      2.5000      0.9753      1.0000     -0.2480      0.4339      0.4998     44.6588     31.0000    240.2484     -3.0125      4.5950     -0.1939
     29.6194    101.9860      2.2026      5.3643      3.5000      0.9753      1.0000     -0.2072      0.2122      0.2966     44.6588     31.0000    225.6942     -1.7176     -0.3426      0.0909
     29.6140    101.9923      2.7177      5.3643      4.5000      0.9753      1.0000     -0.1470      0.1470      0.2079     44.6588     31.0000    225.0000     -0.7148     -0.3269      0.1236
     29.6086    101.9986      3.2327      5.3643      5.5000      0.9753      1.0000     -0.0980      0.1060      0.1443     44.6588     31.0000    227.2485     -0.3888     -0.2865      0.1152
     29.6031    102.0049      3.7477      5.3643      6.5000      0.9753      1.0000     -0.0554      0.0715      0.0905     44.6588     31.0000    232.1976     -0.0287     -0.2570      0.0977
     29.5977    102.0112      4.2628      5.3643      7.5000      0.9753      1.0000     -0.0302      0.0430      0.0526     44.6588     31.0000    234.8859      0.0953     -0.2721      0.0778
